norm,Synsets,domain_x,ngrams_last_mean,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,kbnc_1m_sum,childes_1m_rel_sum,childes_2_4m_rel_sum,childes_5_7m_rel_sum,bnc_1m_sum,bnc_5_7m_sum,bnc_2_4m_sum,bnc_100m_sum,cabnc_per_100k_2_4m,cabnc_per_100k_1m
adjustable_wrench,Synset('adjustable_wrench.n.01'),tool,-18.85440188,1,7,0.0,1.0129032258064516,0.5631725787166202,17,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
allen_wrench,Synset('allen_wrench.n.01'),tool,-18.3891264,1,0,0.0,1.0129032258064516,0.3910920685532084,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
alligator_wrench,Synset('alligator_wrench.n.01'),tool,-22.35469017,1,0,0.0,1.0129032258064516,1.5174372259864488,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
awl,Synset('awl.n.01'),tool,-14.80999674,1,2,15.7,0.9116129032258066,0.9855520127540852,3,1,1,b,0,0.0,0.0,0.0,1,3,1,39,0,0
backsaw,Synset('backsaw.n.01'),tool,-18.3274757,1,0,0.0,1.1141935483870968,1.110701474691112,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
ball-peen_hammer,Synset('ball-peen_hammer.n.01'),tool,-18.48889427,1,0,0.0,1.0129032258064516,0.9855520127540852,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
beading_plane,Synset('beading_plane.n.01'),tool,-23.74098453,1,0,0.0,1.0129032258064516,0.969908330011957,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bevel,Synset('bevel.n.02'),tool,-14.97634131,1,0,0.0,0.9116129032258066,1.658230370665604,5,2,3,b,0,2e-06,4.583333333333333e-06,4.3859649122807014e-06,0,4,0,233,6,0
bill,Synset('bill.n.08'),tool,-10.98524804,1,0,0.0,1.0129032258064516,0.5944599442008769,4,2,13,nb,543,0.001057,0.0008283333333333334,0.0008226315789473684,2237,12697,5347,216663,3436,1282
block_plane,Synset('block_plane.n.01'),tool,-18.27715276,1,0,0.0,1.0129032258064516,0.6257473096851335,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
blunt_file,Synset('blunt_file.n.01'),tool,-23.04783735,1,0,0.0,1.0129032258064516,0.4067357512953368,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bodkin,Synset('bodkin.n.04'),tool,-16.58006996,1,0,0.0,0.9116129032258066,0.7665404543642885,6,2,4,nb,0,0.0,0.0,0.0,4,16,8,96,0,0
box_wrench,Synset('box_wrench.n.01'),tool,-20.66606788,1,0,7.85,1.0129032258064516,1.1263451574332404,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
brace_wrench,Synset('brace_wrench.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,1.2671383021123954,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bradawl,Synset('bradawl.n.01'),tool,-17.52110424,1,0,0.0,1.0129032258064516,0.8604025508170586,7,2,2,nb,0,0.0,0.0,0.0,0,1,0,10,0,0
brick_trowel,Synset('brick_trowel.n.01'),tool,-19.41875535,1,0,0.0,1.0129032258064516,0.3754483858110801,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bricklayer,Synset('bricklayer's_hammer.n.01'),tool,-22.99965765,1,0,0.0,1.0129032258064516,0.4693104822638501,19,1,1,nb,1,0.0,0.0,0.0,2,4,2,64,0,0
bucksaw,Synset('bucksaw.n.01'),tool,-18.90531306,1,0,0.0,1.0129032258064516,1.7051614188919888,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bulldog_wrench,Synset('bulldog_wrench.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,0.8291151853328019,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bullnose,Synset('bullnose.n.01'),tool,-18.89701426,1,0,0.0,1.0129032258064516,0.969908330011957,8,2,1,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
can_opener,Synset('can_opener.n.01'),tool,-16.7853919,1,1,0.0,1.0129032258064516,0.4693104822638501,10,2,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
carpenter,Synset('carpenter's_hammer.n.01'),tool,-17.92629977,1,0,0.0,1.0129032258064516,0.7821841371064169,10,3,1,nb,4,6e-06,1.1666666666666666e-05,8.070175438596492e-06,14,58,16,860,2,0
carpenter,Synset('carpenter's_mallet.n.01'),tool,-20.25881761,1,0,0.0,1.1141935483870968,1.157632522917497,18,1,1,nb,4,6e-06,1.1666666666666666e-05,8.070175438596492e-06,14,58,16,860,2,0
carpenter,Synset('carpenter's_square.n.01'),tool,-17.92136369,1,0,0.0,1.0129032258064516,0.922977281785572,18,1,1,nb,4,6e-06,1.1666666666666666e-05,8.070175438596492e-06,14,58,16,860,2,0
carriage_wrench,Synset('carriage_wrench.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,0.7039657233957752,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chain_tongs,Synset('chain_tongs.n.01'),tool,-20.56293072,1,1,7.85,1.215483870967742,2.2526903148664807,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chain_wrench,Synset('chain_wrench.n.01'),tool,-23.74098453,1,0,0.0,1.3167741935483872,0.4380231167795934,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chamfer_plane,Synset('chamfer_plane.n.01'),tool,-20.33978712,1,0,0.0,1.0129032258064516,0.5162415304902351,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
church_key,Synset('church_key.n.01'),tool,-18.47829434,1,0,0.0,1.1141935483870968,1.157632522917497,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
circular_plane,Synset('circular_plane.n.01'),tool,-19.21919598,1,0,0.0,1.0129032258064516,1.0950577919489837,13,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coal_shovel,Synset('coal_shovel.n.01'),tool,-18.67208028,1,0,0.0,1.0129032258064516,0.5005978477481068,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
combination_plane,Synset('combination_plane.n.01'),tool,-20.33978712,1,0,0.0,1.0129032258064516,1.0950577919489837,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
compass_saw,Synset('compass_saw.n.01'),tool,-19.69793328,1,0,0.0,1.1141935483870968,0.922977281785572,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coping_saw,Synset('coping_saw.n.01'),tool,-17.8521066,1,0,0.0,1.1141935483870968,1.110701474691112,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
crescent_wrench,Synset('crescent_wrench.n.01'),tool,-18.6472343,1,0,0.0,1.1141935483870968,1.7208051016341173,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
crosscut_saw,Synset('crosscut_saw.n.01'),tool,-18.58384675,1,0,0.0,1.1141935483870968,0.969908330011957,10,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
crown_saw,Synset('crown_saw.n.01'),tool,-20.13006662,1,0,0.0,1.0129032258064516,0.8604025508170586,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dado_plane,Synset('dado_plane.n.01'),tool,-21.54375995,1,0,0.0,1.1141935483870968,0.5005978477481068,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
ditch_spade,Synset('ditch_spade.n.01'),tool,-20.52867063,1,0,0.0,1.1141935483870968,0.8291151853328019,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dog_wrench,Synset('dog_wrench.n.01'),tool,-22.35469017,1,0,0.0,1.0129032258064516,0.6570346751693902,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dovetail_plane,Synset('dovetail_plane.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,1.063770426464727,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
entrenching_tool,Synset('entrenching_tool.n.01'),tool,-18.56483482,1,0,0.0,1.0129032258064516,0.8916899163013152,15,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
file,Synset('file.n.04'),tool,-9.721257642,1,7,7.85,0.9116129032258066,1.6425866879234754,4,1,9,b,144,1.4e-05,1.375e-05,6.140350877192982e-06,699,3463,1543,62105,482,211
flat_file,Synset('flat_file.n.01'),tool,-16.66771483,1,0,0.0,1.0129032258064516,0.4536667995217218,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
flat_tip_screwdriver,Synset('flat_tip_screwdriver.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,1.3610003985651653,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
float,Synset('float.n.05'),tool,-12.50989154,1,0,0.0,0.9116129032258066,1.6269430051813472,5,2,16,b,264,0.00024,0.00025333333333333333,0.00026263157894736844,135,994,342,18382,1197,465
folding_saw,Synset('folding_saw.n.01'),tool,-20.56293072,1,0,0.0,1.0129032258064516,1.2671383021123954,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
fore_plane,Synset('fore_plane.n.01'),tool,-20.18563645,1,0,0.0,1.0129032258064516,1.1419888401753686,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
garden_spade,Synset('garden_spade.n.01'),tool,-18.4628699,1,0,0.0,1.1141935483870968,0.3910920685532084,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
garden_trowel,Synset('garden_trowel.n.01'),tool,-18.04054098,1,0,0.0,1.0129032258064516,0.4067357512953368,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
gavel,Synset('gavel.n.01'),tool,-14.8318801,1,0,0.0,1.1141935483870968,0.8291151853328019,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,20,0,0
hacksaw,Synset('hacksaw.n.01'),tool,-17.276416,1,0,0.0,1.0129032258064516,0.6257473096851335,7,3,1,nb,0,0.0,0.0,0.0,0,3,0,66,0,0
hammer,Synset('hammer.n.02'),tool,-11.8926874,1,9,15.7,0.9116129032258066,1.5017935432443204,6,1,10,b,293,0.000876,0.00072125,0.000734561403508772,162,1071,415,17748,1366,536
hand_shovel,Synset('hand_shovel.n.01'),tool,-19.78974078,2,6,0.0,0.9116129032258066,0.5162415304902351,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
hand_tool,Synset('hand_tool.n.01'),tool,-17.13298386,1,156,7.85,0.8103225806451614,0.4849541650059785,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
handsaw,Synset('handsaw.n.01'),tool,-17.41209452,1,8,0.0,1.0129032258064516,0.6413909924272618,7,3,1,nb,0,0.0,0.0,0.0,0,0,0,9,3,2
hook_wrench,Synset('hook_wrench.n.01'),tool,-23.04783737,1,0,0.0,1.0129032258064516,0.8447588680749303,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
icepick,Synset('icepick.n.01'),tool,-17.05121818,1,0,7.85,1.0129032258064516,1.3297130330809086,7,2,1,b,0,0.0,8.333333333333333e-07,7.017543859649123e-07,0,0,0,0,0,0
jack_plane,Synset('jack_plane.n.01'),tool,-18.33830711,1,0,0.0,1.0129032258064516,0.6101036269430051,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
jointer,Synset('jointer.n.01'),tool,-17.992817,1,0,0.0,1.0129032258064516,1.3140693503387804,7,4,1,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
keyhole_saw,Synset('keyhole_saw.n.01'),tool,-18.94519399,1,0,0.0,1.1141935483870968,1.4392188122758072,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
locking_pliers,Synset('locking_pliers.n.01'),tool,-19.2866372,1,0,0.0,1.0129032258064516,0.5318852132323635,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
lug_wrench,Synset('lug_wrench.n.01'),tool,-18.31603455,1,0,7.85,1.0129032258064516,1.3610003985651653,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
match_plane,Synset('match_plane.n.01'),tool,-23.74098453,1,0,0.0,1.0129032258064516,1.4235751295336787,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
maul,Synset('maul.n.01'),tool,-14.23061682,1,0,0.0,1.0129032258064516,0.9073335990434436,4,3,5,nb,2,6e-06,8.333333333333334e-06,3.157894736842105e-06,3,14,7,451,5,1
miter_box,Synset('miter_box.n.01'),tool,-18.66269059,1,0,0.0,0.9116129032258066,1.0324830609804705,9,2,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
monkey-wrench,Synset('monkey-wrench.n.01'),tool,-17.06518107,1,0,0.0,1.1141935483870968,0.922977281785572,13,2,1,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
nailfile,Synset('nailfile.n.01'),tool,-20.6970726,1,0,0.0,1.0129032258064516,0.6101036269430051,8,1,1,nb,0,0.0,0.0,0.0,0,1,0,5,0,0
needlenose_pliers,Synset('needlenose_pliers.n.01'),tool,-18.95349275,1,0,0.0,1.0129032258064516,0.7196094061379036,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
open-end_wrench,Synset('open-end_wrench.n.01'),tool,-19.89268182,1,1,0.0,1.0129032258064516,1.3140693503387804,13,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
openside_plane,Synset('openside_plane.n.01'),tool,-20.10339839,1,1,0.0,1.0129032258064516,0.6726783579115185,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
palette_knife,Synset('palette_knife.n.01'),tool,-16.63930855,1,0,0.0,1.0129032258064516,1.173276205659625,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pestle,Synset('pestle.n.03'),tool,-14.67423048,1,0,0.0,0.9116129032258066,1.0950577919489837,6,1,4,b,24,1.6e-05,1.5e-05,1.7017543859649122e-05,18,101,52,1484,50,14
phillips_screwdriver,Synset('phillips_screwdriver.n.01'),tool,-18.17646412,1,0,0.0,1.0129032258064516,0.6570346751693902,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pick,Synset('pick.n.06'),tool,-10.43879762,1,2,0.0,0.9116129032258066,0.9073335990434436,4,1,21,nb,2505,0.005105,0.005695,0.005403684210526316,1734,10678,4171,185294,10772,4571
pin_wrench,Synset('pin_wrench.n.01'),tool,-21.94922508,1,0,0.0,1.0129032258064516,1.3297130330809086,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pincer,Synset('pincer.n.01'),tool,-16.47169973,1,1,0.0,0.9116129032258066,1.0481267437225987,6,4,2,b,3,2e-06,1.25e-06,1.7543859649122807e-06,4,17,8,341,1,0
pipe_wrench,Synset('pipe_wrench.n.01'),tool,-18.57050052,1,3,0.0,1.1141935483870968,1.673874053407732,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pitchfork,Synset('pitchfork.n.01'),tool,-14.93895969,1,0,7.85,0.9116129032258066,1.3297130330809086,9,1,2,b,40,6.8e-05,6.125e-05,6.385964912280702e-05,6,38,14,843,39,16
pitsaw,Synset('pitsaw.n.01'),tool,-21.05374751,1,0,0.0,1.1141935483870968,1.845954563571144,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,3,0,0
plane,Synset('plane.n.05'),tool,-11.2985753,2,17,0.0,0.9116129032258066,1.2202072538860105,5,3,9,b,944,0.000631,0.0009125,0.0007701754385964913,672,3694,1586,62766,751,325
plastering_trowel,Synset('plastering_trowel.n.01'),tool,-20.7452523,1,0,0.0,1.0129032258064516,0.6570346751693902,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
plexor,Synset('plexor.n.01'),tool,-20.08188693,1,0,0.0,1.0129032258064516,1.7677361498605022,6,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pliers,Synset('pliers.n.01'),tool,-15.26240484,2,5,7.85,0.9116129032258066,1.0794141092068552,6,3,2,b,2,2.5e-05,1.7916666666666667e-05,2.0526315789473685e-05,0,2,1,66,8,3
plunger,Synset('plunger.n.03'),tool,-14.8706301,1,0,0.0,0.9116129032258066,1.533080908728577,7,2,4,b,1,1e-06,0.0,2.8070175438596493e-06,3,39,15,595,0,0
pointing_trowel,Synset('pointing_trowel.n.01'),tool,-19.75200048,1,0,0.0,1.0129032258064516,1.0794141092068552,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
posthole_digger,Synset('posthole_digger.n.01'),tool,-19.14555467,1,0,0.0,1.0129032258064516,0.4849541650059785,15,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pruner,Synset('pruner.n.02'),tool,-18.08878688,1,0,0.0,1.215483870967742,1.6895177361498606,6,3,2,nb,0,0.0,0.0,0.0,1,6,2,55,1,1
pruning_saw,Synset('pruning_saw.n.01'),tool,-18.84314475,1,1,0.0,1.1141935483870968,0.5005978477481068,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pump-type_pliers,Synset('pump-type_pliers.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,0.2502989238740534,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
rasp,Synset('rasp.n.02'),tool,-15.43543427,1,0,0.0,1.0129032258064516,0.6883220406536469,4,2,4,nb,5,0.0,0.0,0.0,2,30,11,380,3,2
rat-tail_file,Synset('rat-tail_file.n.01'),tool,-18.88001196,1,0,0.0,1.0129032258064516,0.7352530888800318,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
rib_joint_pliers,Synset('rib_joint_pliers.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,0.2502989238740534,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
ripsaw,Synset('ripsaw.n.01'),tool,-19.20980226,1,0,0.0,1.1141935483870968,0.7508967716221602,6,2,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
roach_clip,Synset('roach_clip.n.01'),tool,-20.46383977,1,0,0.0,1.0129032258064516,0.8760462335591869,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
round_file,Synset('round_file.n.01'),tool,-17.97266358,1,0,0.0,1.0129032258064516,1.0950577919489837,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
router_plane,Synset('router_plane.n.01'),tool,-20.90777122,1,0,0.0,1.0129032258064516,1.392287764049422,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
s_wrench,Synset('s_wrench.n.01'),tool,-22.64237227,1,0,0.0,1.1141935483870968,0.5005978477481068,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
saw,Synset('saw.n.02'),tool,-8.341297774,1,16,15.7,0.9116129032258066,0.6883220406536469,3,1,28,b,46004,0.08661,0.08738625,0.08565140350877193,29041,168537,70537,2940881,175471,71626
scauper,Synset('scauper.n.01'),tool,-21.12785551,1,0,0.0,1.0129032258064516,1.0481267437225987,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
scoop,Synset('scoop.n.05'),tool,-14.03568757,1,0,15.7,1.0129032258064516,0.6726783579115185,5,2,8,nb,528,0.00025,0.00023833333333333334,0.0002463157894736842,396,2279,972,40700,745,276
screw_key,Synset('screw_key.n.01'),tool,-20.37368873,1,0,0.0,1.0129032258064516,0.4380231167795934,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
screw_wrench,Synset('screw_wrench.n.01'),tool,-20.7452523,1,0,0.0,1.1141935483870968,1.157632522917497,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
screwdriver,Synset('screwdriver.n.01'),tool,-14.51529756,1,3,0.0,0.9116129032258066,1.1889198884017538,11,1,2,b,12,5.2e-05,4.1666666666666665e-05,4.526315789473684e-05,4,20,8,382,24,8
scriber,Synset('scriber.n.01'),tool,-14.31715671,1,0,0.0,1.0129032258064516,0.8604025508170586,6,3,5,nb,0,0.0,0.0,0.0,1,8,2,141,0,0
scrub_plane,Synset('scrub_plane.n.01'),tool,-20.90777122,1,0,0.0,1.0129032258064516,0.8760462335591869,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
set_square,Synset('set_square.n.01'),tool,-17.13704075,1,0,0.0,1.1141935483870968,0.6883220406536469,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
shovel,Synset('shovel.n.01'),tool,-12.95155043,1,9,0.0,0.9116129032258066,1.4392188122758072,6,1,5,b,25,0.000184,0.00017,0.00019175438596491227,6,74,26,1094,69,33
slice,Synset('slice.n.06'),tool,-12.05224278,1,0,0.0,1.0129032258064516,0.5631725787166202,5,1,10,nb,920,0.000887,0.00088875,0.0009303508771929825,361,2362,985,42060,1403,520
slick,Synset('slick.n.04'),tool,-13.19298392,1,0,0.0,1.0129032258064516,0.5788162614587485,5,1,10,nb,115,7.8e-05,8.625e-05,8.263157894736841e-05,121,680,275,10869,216,88
slip-joint_pliers,Synset('slip-joint_pliers.n.01'),tool,-19.85799629,1,0,0.0,1.0129032258064516,1.4392188122758072,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
smooth_plane,Synset('smooth_plane.n.01'),tool,-17.96954341,1,0,0.0,1.0129032258064516,0.4536667995217218,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
socket_wrench,Synset('socket_wrench.n.01'),tool,-17.86886674,1,0,7.85,1.0129032258064516,1.157632522917497,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
soldering_iron,Synset('soldering_iron.n.01'),tool,-16.3120573,1,0,0.0,0.9116129032258066,0.969908330011957,14,1,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
sparkplug_wrench,Synset('sparkplug_wrench.n.01'),tool,-23.02585093,1,0,0.0,1.0129032258064516,1.6112993224392187,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
spiral_ratchet_screwdriver,Synset('spiral_ratchet_screwdriver.n.01'),tool,-21.53829058,1,0,7.85,1.0129032258064516,2.471701873256277,19,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
spokeshave,Synset('spokeshave.n.01'),tool,-17.8235079,1,0,0.0,1.0129032258064516,2.221402949382224,10,1,1,nb,0,0.0,0.0,0.0,0,1,1,9,0,0
spud,Synset('spud.n.02'),tool,-17.00134166,1,0,0.0,1.0129032258064516,0.7978278198485452,4,2,4,nb,75,7.1e-05,6.458333333333334e-05,6.666666666666667e-05,32,203,87,3468,121,61
square,Synset('square.n.08'),tool,-9.914785383,1,4,0.0,0.9116129032258066,1.5487245914707055,6,1,25,b,3245,0.001127,0.001375,0.001264561403508772,2169,11283,4905,190827,6351,2548
stillson_wrench,Synset('stillson_wrench.n.01'),tool,-20.21462403,1,0,0.0,1.215483870967742,1.5800119569549622,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
straightedge,Synset('straightedge.n.01'),tool,-15.96306948,1,0,0.0,0.9116129032258066,2.1431845356715824,12,1,1,b,0,0.0,0.0,0.0,0,0,0,2,0,0
