Synsets,domain_x,norm,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,raw_translation,raw_translation_lemmas
Synset('trowel.n.01'),tool,trowel,1,5,0.0,0.9116129032258066,1.7677361498605022,6,1,2,b,cloth cloth dirt dirt dirt hand hold hand hold metal object pick pick pick up,['cloth cloth dirt dirt dirt hand hold hand hold metal object pick pick pick up']
Synset('try_square.n.01'),tool,try_square,1,1,0.0,1.0129032258064516,1.173276205659625,10,1,1,nb,circle square round square square ,['circle square round square square ']
Synset('two-handed_saw.n.01'),tool,two-handed_saw,1,1,0.0,1.0129032258064516,0.9855520127540852,7,4,3,nb,two hand cut hand hold metal object two ,"['two hand cut hand hold metal object two ', 'break chop chop chop cut edge electric electric electric hand heave metal metal metal', 'two man one person two ', 'build cut cut wood saw wood ']"
Synset('weeder.n.02'),tool,weeder,1,0,0.0,0.9116129032258066,0.4693104822638501,6,2,2,b,bend garden grow weed weed weed ,"['bend garden grow weed weed weed ', 'cut blade blade blade cut blade blade electric electric electric ']"
Synset('wrench.n.03'),tool,wrench,1,25,7.85,0.9116129032258066,0.8604025508170586,6,2,7,b,break hold hold hold metal screw tool ,"['break hold hold hold metal screw tool ', 'bend bend hold hold hold metal object together together together ']"
Synset('acerola.n.02'),fruit,acerola,1,0,1.3401360544217686,1.0012706480304956,1.39558847206569,7,4,3,nb,bake eat food fruit juice juice juice pulp sweet sour sweet taste ,"['bake eat food fruit juice juice juice pulp sweet sour sweet taste ', 'barbados eat eat fruit fruit juice juice juice sweet taste ', 'beverage drink drink fruit juice juice juice sweet ', 'bitter brown brown eat eat fruit juice juice juice red red sweet taste ']"
Synset('ackee.n.01'),fruit,ackee,1,0,1.3401360544217686,0.8761118170266836,1.5066011914345516,4,2,2,b,animal beak beak black black black eat eat egg feather feather feather fly,"['animal beak beak black black black eat eat egg feather feather feather fly', 'act animal animal animal eat eat eat fly fly fly leg leg leg mammal mammal']"
Synset('amarelle.n.02'),fruit,amarelle,1,0,1.3401360544217686,1.1264294790343077,0.9673965545000806,8,1,2,nb,baby baby baby girl girl girl hair girl girl ,['baby baby baby girl girl girl hair girl girl ']
Synset('anchovy_pear.n.02'),fruit,anchovy_pear,1,0,1.3401360544217686,0.8761118170266836,0.8405248752213814,10,2,2,b,animal beak bird beak beak eat egg egg egg feather feather fly,"['animal beak bird beak beak eat egg egg egg feather feather fly', 'bark eat fruit fruit juice juice juice red red round round round tree ']"
Synset('anjou.n.02'),fruit,anjou,1,0,0.0,1.0012706480304956,0.618499436483658,5,1,2,nb,boulevard dance dance music music rock ,['boulevard dance dance music music rock ']
Synset('apple.n.01'),fruit,apple,2,26,1.3401360544217686,0.8761118170266836,1.2052809531476414,5,1,2,b,apple eat fruit fruit juice juice juice red red red round round round sour taste,['apple eat fruit fruit juice juice juice red red red round round round sour taste']
Synset('apricot.n.02'),fruit,apricot,1,0,1.3401360544217686,0.8761118170266836,0.9356786346804058,7,1,3,b,animal eat fruit fruit juice juice juice peel peel peel skin small sweet taste tree,['animal eat fruit fruit juice juice juice peel peel peel skin small sweet taste tree']
Synset('avocado.n.01'),fruit,avocado,1,0,1.3401360544217686,0.8761118170266836,1.7444855900821123,7,4,3,b,breakfast eat fruit eat fruit green grow grow juice juice juice orange juice juice,"['breakfast eat fruit eat fruit green grow grow juice juice juice orange juice juice', 'animal beak bird beak beak eat egg eat egg egg eat food', 'eat eat fruit fruit juice juice juice pulp pulp pulp round round seed sweet sour', 'accomplish eat eat food good green grow plant plant ']"
Synset('baldwin.n.03'),fruit,baldwin,1,0,0.0,1.1264294790343077,0.8881017549508936,7,1,3,nb,bald hair hair man man man person white ,['bald gray hair hair man man person white ']
Synset('bartlett.n.03'),fruit,bartlett,1,0,0.0,1.0012706480304956,0.2696023184672355,8,2,3,nb,alcohol drink drink liquor liquor liquor mix mix mix ,"['alcohol drink drink liquor liquor liquor mix mix mix ', 'bark brown brown eat food fruit juice juice juice pulp pulp pulp round round']"
Synset('beach_plum.n.02'),fruit,beach_plum,1,0,1.3401360544217686,1.0012706480304956,0.8881017549508936,10,1,2,nb,beach beach color color color eat food garden green grow grow leave leave leave,['beach beach color color color eat food garden green grow grow leave leave leave']
Synset('bilberry.n.03'),fruit,bilberry,1,0,1.3401360544217686,1.0012706480304956,0.7929479954918693,8,3,3,nb,bitter berry eat fruit fruit juice juice juice pulp pulp pulp sour sweet,"['bitter berry eat fruit fruit juice juice juice pulp pulp pulp sour sweet', 'act air air air animal animal animal air animal body body body breath breath breath', 'america america america blue eat food fruit fruit fruit grow grow grow']"
Synset('bing_cherry.n.01'),fruit,bing_cherry,1,0,0.0,1.1264294790343077,0.5233456770246337,11,1,1,nb,cheese eat fruit fruit juice juice juice pulp sweet sour sweet taste ,['cheese eat fruit fruit juice juice juice pulp sweet sour sweet taste ']
Synset('bitter_orange.n.02'),fruit,bitter_orange,1,0,1.3401360544217686,1.1264294790343077,0.7770890355820319,11,3,2,nb,bitter bitter eat fruit juice juice juice sweet sour taste ,"['bitter bitter eat fruit juice juice juice sweet sour taste ', 'bronze color eat fruit juice juice juice orange orange orange peel peel peel', 'bitter bitter fruit juice juice juice sour sour sweet ']"
Synset('black_currant.n.02'),fruit,black_currant,1,0,1.3401360544217686,1.1264294790343077,0.697794236032845,13,1,2,nb,black black eat eat food green grow juice juice red red sweet taste ,['black black eat eat food green grow juice juice red red sweet taste ']
Synset('blackheart.n.02'),fruit,blackheart,1,0,0.0,1.2515883100381195,0.697794236032845,10,2,2,nb,black heart blood blood heart heart red red ,"['black heart blood blood heart heart red red ', 'cheese eat eat fruit fruit juice juice juice red sweet ']"
Synset('bosc.n.01'),fruit,bosc,1,0,0.0,1.0012706480304956,0.3171791981967477,4,1,1,nb,animal eat food fly fly fly leg leg leg mammal leg mammal mammal pet ,['animal eat food fly fly fly leg leg leg mammal leg mammal mammal pet ']
Synset('boysenberry.n.02'),fruit,boysenberry,1,0,1.3401360544217686,1.0012706480304956,1.1735630333279663,11,1,2,nb,bark eat fruit green grow juice juice juice red red sweet taste ,['bark eat fruit green grow juice juice juice red red sweet taste ']
Synset('bramley's_seedling.n.01'),fruit,bramley,1,0,0.0,1.1264294790343077,0.3806150378360972,18,1,1,nb,bark bramble bush bush bush tree ,['bark black black black brown brown brown eat food grow green grow grow leaf']
Synset('breadfruit.n.02'),fruit,breadfruit,1,0,1.3401360544217686,0.8761118170266836,2.4898567058444696,10,1,2,b,breakfast bread eat fruit fruit juice juice juice peel peel small sweet taste ,['breakfast bread eat fruit fruit juice juice juice peel peel small sweet taste ']
Synset('canistel.n.02'),fruit,canistel,1,0,1.3401360544217686,0.8761118170266836,1.0149734342295926,8,2,2,b,act bird bird bird dance dance dance music music play song ,"['act bird bird bird dance dance dance music music play song ', 'breakfast eat fruit fruit juice juice juice peel peel peel skin skin seed seed']"
Synset('cantaloup.n.02'),fruit,cantaloup,1,0,1.3401360544217686,1.1264294790343077,1.2528578328771536,9,2,2,nb,animal eat food green grow juice juice juice red soup soup soup ,"['animal eat food green grow juice juice juice red soup soup soup ', 'cabbage eat food green grow juice juice juice red round round sour sweet taste']"
Synset('capulin.n.02'),fruit,capulin,1,0,1.3401360544217686,1.0012706480304956,0.3171791981967477,7,2,2,nb,alcohol drink drink medic medic medic drug medic medic ,"['alcohol drink drink medic medic medic drug medic medic ', 'america america america china china country eat eat food food']"
Synset('carambola.n.02'),fruit,carambola,1,0,1.3401360544217686,0.8761118170266836,1.7444855900821123,9,2,2,b,bark carbird carbird eat eat egg egg feather feather feather fly feather,"['bark carbird carbird eat eat egg egg feather feather feather fly feather', 'bark fruit fruit eat fruit fruit juice juice round round round small tree ']"
Synset('casaba.n.01'),fruit,casaba,1,0,0.0,1.2515883100381195,0.7136531959426824,6,2,1,nb,beach barbeque drink drink drink country country country eat eat food food,"['beach barbeque drink drink drink country country country eat eat food food', 'bitter eat fruit fruit juice juice juice red round skin sweet taste ']"
Synset('catawba.n.02'),fruit,catawba,1,0,0.0,1.2515883100381195,0.7295121558525197,7,1,3,nb,catawba catawbark eat eat eat fish fly fly fly large,['catawba catawbark catawba eat eat fowl eat']
Synset('ceriman.n.02'),fruit,ceriman,1,0,1.3401360544217686,0.8761118170266836,1.2211399130574787,7,2,2,b,animal beak beak bird beak eat feather feather fly large leg mammal person,"['animal beak beak bird beak eat feather feather fly large leg mammal person', 'animal monster monster person scare ']"
Synset('cherry.n.03'),fruit,cherry,2,8,1.3401360544217686,0.8761118170266836,0.5709225567541459,6,1,5,b,cheese eat fruit juice juice juice pulp pulp pulp sweet sour sweet taste ,['cheese eat fruit juice juice juice pulp pulp pulp sweet sour sweet taste ']
Synset('citrus.n.01'),fruit,citrus,1,19,2.6802721088435373,0.8761118170266836,1.5541780711640638,6,3,2,nb,bitter citrus fruit fruit juice juice juice peel peel sour sweet taste ,"['bitter citrus fruit fruit juice juice juice peel peel sour sweet taste ', 'bitter citrus fruit citrus fruit juice juice juice peel peel peel round round round', 'bitter fruit fruit juice juice juice sweet sour sweet taste ']"
Synset('clementine.n.02'),fruit,clementine,1,0,0.0,1.1264294790343077,0.983255514409918,10,1,2,nb,breakfast eat food fruit fruit juice juice juice red sweet sour sweet taste ,['breakfast eat food fruit fruit juice juice juice red sweet sour sweet taste ']
Synset('cling.n.01'),fruit,cling,1,0,0.0,0.8761118170266836,1.0149734342295926,5,2,4,nb,climb climb climb climb down down down ,"['climb climb climb climb down down down ', 'build stone rock stone ']"
Synset('concord_grape.n.01'),fruit,concord_grape,1,0,0.0,1.2515883100381195,1.110127193688617,13,1,1,nb,cheese eat fruit juice juice juice red red round sour sweet sour taste ,['cheese eat fruit juice juice juice red red red round round round sour sour']
Synset('cooking_apple.n.01'),fruit,cooking_apple,1,4,0.0,1.0012706480304956,0.983255514409918,13,1,1,nb,cook cook cook food food juice juice juice ,['cook cook cook food food juice juice juice ']
Synset('cortland.n.01'),fruit,cortland,1,0,0.0,1.1264294790343077,0.4281919175656094,8,1,1,nb,land land person place ,['across land land person place ']
Synset('cox's_orange_pippin.n.01'),fruit,cox,1,0,0.0,1.2515883100381195,0.618499436483658,19,1,1,nb,animal beak beak bird bird beak fly feather fly feather feather fly,['candy eat food fruit juice juice juice orange juice juice ']
Synset('crab_apple.n.03'),fruit,crab_apple,1,0,1.3401360544217686,1.0012706480304956,0.6502173563033328,9,2,3,nb,crunch crab crab eat food green grow hard shell shell shell ,"['crunch crab crab eat food green grow hard shell shell shell ', 'crunch eat fruit juice juice juice ']"
Synset('currant.n.03'),fruit,currant,1,0,0.0,1.1264294790343077,1.474883271614877,7,1,3,nb,bitter berry eat food fruit juice juice juice red sweet sour sweet taste,['bitter berry eat food fruit juice juice juice red sweet sour sweet taste']
Synset('damson.n.01'),fruit,damson,1,0,1.3401360544217686,1.0012706480304956,0.5550635968443085,6,2,3,nb,damage destroy destroy destroy person ,"['damage destroy destroy destroy person ', 'bad bad bad dirt dirt dirt smell smell smell ']"
Synset('date.n.08'),fruit,date,1,0,1.3401360544217686,0.8761118170266836,1.0308323941394302,4,1,13,b,act date date date friend friend fun fun person time ,['act date date date friend friend fun fun person time ']
Synset('delicious.n.01'),fruit,delicious,1,2,0.0,1.1264294790343077,0.4757687972951215,9,1,3,nb,cheese good good good taste taste taste ,['cheese good good good taste taste taste ']
Synset('dewberry.n.02'),fruit,dewberry,1,0,2.6802721088435373,1.0012706480304956,1.0625503139591048,8,1,2,nb,bitter berry eat fruit fruit juice juice juice pulp pulp pulp sweet sour,['bitter berry eat fruit fruit juice juice juice pulp pulp pulp sweet sour']
Synset('dried_fruit.n.01'),fruit,dried_fruit,1,6,0.0,0.8761118170266836,0.3964739977459346,11,1,1,nb,dried fruit dry fruit juice juice pulp pulp pulp ,['dried fruit dry fruit juice juice pulp pulp pulp ']
Synset('durian.n.02'),fruit,durian,1,0,1.3401360544217686,0.8761118170266836,1.934793109000161,6,1,2,b,animal beak bird beak beak eat egg egg feather feather feather fly,['animal beak bird beak beak eat egg egg feather feather feather fly']
Synset('eating_apple.n.01'),fruit,eating_apple,1,19,0.0,1.0012706480304956,0.8563838351312189,12,2,1,nb,eat eat fruit fruit juice juice juice ,"['eat eat fruit fruit juice juice juice ', 'bake dessert dessert fruit fruit pie pie pie ']"
Synset('edible_fruit.n.01'),fruit,edible_fruit,2,196,1.3401360544217686,0.7509529860228716,1.1735630333279663,12,1,1,nb,eat food fruit fruit juice juice juice pulp pulp sweet taste ,['eat food fruit fruit juice juice juice pulp pulp sweet taste ']
Synset('emperor.n.02'),fruit,emperor,1,0,0.0,1.1264294790343077,0.4599098373852842,7,1,4,nb,emperor king king rule rule rule ,['emperor king king rule rule rule ']
Synset('empire.n.05'),fruit,empire,1,0,0.0,1.1264294790343077,1.4907422315247143,6,1,5,nb,big empire power power power rule rule ,['bible bible bible christ christ christ god god god jesus jes']
Synset('feijoa.n.02'),fruit,feijoa,1,0,1.3401360544217686,0.8761118170266836,1.474883271614877,6,2,2,b,animal eat fruit juice juice juice grow juice juice plant sweet taste tree ,"['animal eat fruit juice juice juice grow juice juice plant sweet taste tree ', 'appliance eat fruit green juice juice juice fruit juice juice pulp pulp pulp']"
Synset('fig.n.04'),fruit,fig,1,0,1.3401360544217686,0.8761118170266836,1.474883271614877,3,1,4,b,act animal animal build build build construct construct construct figure leg leg leg human leg,['act animal animal build build build construct construct construct figure leg leg leg human leg']
Synset('flame_tokay.n.01'),fruit,flame_tokay,1,0,0.0,1.2515883100381195,0.3806150378360972,11,1,1,nb,fire danger danger danger flame danger danger fire danger hot hot ,['fire danger danger danger flame danger danger fire danger hot hot ']
Synset('fox_grape.n.02'),fruit,fox_grape,1,2,1.3401360544217686,1.1264294790343077,2.109241668008372,9,1,2,nb,animal beak bird beak beak eat eat eat fly four fur four,['animal beak bird beak beak eat eat eat fly four fur four']
Synset('freestone.n.01'),fruit,freestone,1,0,0.0,0.8761118170266836,0.9991144743197552,9,1,1,nb,crystalline stone rock stone ,['crystalline stone rock stone ']
Synset('genip.n.02'),fruit,genip,1,0,1.3401360544217686,0.8761118170266836,1.6969087103526004,5,2,2,b,animal beak beak bird beak fly fly fly leg leg leg mammal,"['animal beak beak bird beak fly fly fly leg leg leg mammal', 'beverage drink drink flavor lime lime sour sweet taste ']"
Synset('genipap.n.01'),fruit,genipap,1,0,1.3401360544217686,0.8761118170266836,0.903960714860731,7,2,2,b,drug drug medic pill pill pill sleep ,"['drug drug medic pill pill pill sleep ', 'animal eat fruit fruit green grow grow juice juice juice pulp round seed seed seed']"
Synset('golden_delicious.n.01'),fruit,golden_delicious,1,0,0.0,1.2515883100381195,0.5867815166639833,16,2,1,nb,cheese food good good taste taste taste ,"['cheese eat good good good taste taste ', 'cheese food good good good taste taste ']"
